3,58650
3,102054
3,123502
3,186548
3,79082
3,142634
3,484
3,27896
3,217877
3,4409
3,200434
3,114371
3,17140
3,2551
3,112274
3,210890
3,63674
3,188972
3,106492
3,198278
3,153428
3,187627
3,131124
3,220444
3,108048
3,3023
3,187926
3,143482
3,33604
3,94449
3,201588
3,133873
3,104975
3,172984
3,136121
3,68413
3,204037
3,32469
3,80930
3,137141
3,24710
3,182690
3,33754
3,206619
3,137959
3,37879
3,105321
3,110351
3,14804
3,143174
3,191408
3,166947
3,204589
3,97794
3,214481
3,136431
3,90655
3,198421
3,122304
3,21757
3,207944
3,119154
3,148518
3,137412
3,41100
3,44740
3,210422
3,188655
3,120336
3,75664
3,115113
3,82337
3,14674
3,140356
3,164828
3,149161
3,191170
3,162381
3,141013
3,175574
3,69877
3,4434
3,92432
3,181881
3,63421
4,156844
4,50561
4,218768
4,78131
4,22154
4,15425
4,4550
4,89985
4,140459
4,14869
4,173298
4,30248
4,142790
4,217362
4,76394
4,181990
4,146572
4,81519
4,200825
4,191004
4,8362
4,109963
4,87193
4,199221
4,115211
4,174261
4,97613
4,108305
4,75468
4,172555
4,40258
4,19134
4,114688
4,104608
4,43655
4,202051
4,117156
4,84944
4,170758
4,165162
4,139986
4,100535
4,204755
4,63277
4,112705
4,46457
4,46307
4,79239
4,161320
4,92931
4,197815
4,193068
4,33378
4,10346
4,37412
4,185342
4,116727
4,90524
4,190346
4,29194
4,184069
4,180587
4,182521
4,82079
4,168182
4,205904
4,1417
4,180892
4,179369
4,20202
4,78555
4,87421
4,89819
4,82324
4,59161
4,209995
4,38043
4,40870
4,95508
4,31862
4,47005
4,189934
4,75211
4,72144
4,170357
4,65232
4,174817
4,166399
4,36567
4,193800
4,71983
4,179994
4,147463
4,180200
4,117013
4,98026
4,27821
4,208521
4,187332
4,166420
5,123195
5,144362
5,94567
5,71835
5,172893
5,176696
5,104825
5,46092
5,24533
5,54233
5,214543
5,108677
5,220199
5,62259
5,70564
5,105695
5,82073
5,172660
5,75636
5,98397
5,30842
5,114112
5,85107
5,50934
5,164169
5,141237
5,196514
5,61033
5,3095
5,51674
5,39453
5,173164
5,30621
5,59202
5,36737
5,108372
5,7062
5,82523
5,55563
5,17392
5,135119
5,92901
5,166841
5,104234
5,140170
5,15499
5,16907
5,125861
5,215112
5,11570
5,48829
5,191208
5,102242
5,45755
5,186367
5,78546
5,102081
5,86243
5,22986
5,217667
5,82017
5,118993
5,81821
5,31019
5,144969
5,141057
5,118696
5,207962
5,190261
5,130904
5,37523
5,61298
5,162602
5,140879
5,79987
5,178398
5,18629
5,210359
5,120547
5,67190
5,150922
5,46520
5,167471
5,26052
5,76112
5,24004
5,196455
5,173453
5,7123
5,135289
5,83223
5,84147
5,125189
5,103610
5,219198
5,132979
5,183621
5,211609
5,147089
5,141747
6,98740
6,123970
6,65696
6,135836
6,45556
6,6376
6,42554
6,162237
6,200515
6,26216
6,6321
6,11653
6,152385
6,20299
6,29975
6,104325
6,132928
6,199588
6,156466
6,178028
6,134798
6,166291
6,63316
6,191950
6,112840
6,91866
6,206050
6,53452
6,48320
6,116871
6,168102
6,130923
6,157521
6,158622
6,98175
6,138024
6,117346
6,23308
6,204968
6,109724
6,154268
6,63039
6,23160
6,219949
6,134677
6,109783
6,29536
6,139439
6,82860
6,54959
6,133489
6,217133
6,58486
6,76371
6,61768
6,73656
6,36742
6,66397
6,121342
6,78530
6,147969
6,49681
6,131479
6,42388
6,65042
6,103009
6,94229
6,179684
6,58492
6,15146
6,213066
6,156771
6,88866
6,219870
6,206099
6,117148
6,121453
6,178173
6,216884
6,150550
6,163264
6,35456
6,191986
6,154805
6,64580
6,18763
6,186088
6,105588
6,3420
6,211876
6,98139
6,74774
6,73995
6,49331
6,9012
6,9200
6,104558
6,42362
6,109487
6,18113
7,6365
7,115475
7,166727
7,111323
7,64043
7,57846
7,106728
7,124692
7,50257
7,5706
7,108174
7,135476
7,93738
7,95669
7,76062
7,29927
7,182892
7,183736
7,167646
7,69310
7,187751
7,146222
7,138786
7,19168
7,27364
7,108121
7,57192
7,47642
7,26172
7,195195
7,83222
7,35088
7,80623
7,121444
7,213952
7,194223
7,212696
7,24562
7,185823
7,101833
7,55970
7,217503
7,42249
7,5513
7,118655
7,93241
7,207305
7,111681
7,45736
7,138269
7,186270
7,114537
7,38616
7,164932
7,211747
7,22228
7,187855
7,214371
7,79743
7,69107
7,154584
7,209807
7,74821
7,46522
7,40735
7,53488
7,36509
7,182044
7,144815
7,76046
7,88800
7,8747
7,80207
7,105143
7,92839
7,4875
7,95718
7,47102
7,78410
7,47536
7,41506
7,143586
7,219186
7,130099
7,219438
7,18779
7,115592
7,92879
7,118022
7,196001
7,181091
7,198674
7,57512
7,114807
7,209586
7,37325
7,37214
7,141328
7,5402
7,77297
8,102064
8,144585
8,202821
8,165021
8,55690
8,52564
8,125556
8,13712
8,1556
8,97345
8,49982
8,120141
8,190145
8,194114
8,157719
8,11957
8,154007
8,216620
8,181784
8,57521
8,63534
8,65847
8,184306
8,180453
8,76840
8,55638
8,100353
8,96007
8,100528
8,142829
8,5449
8,6131
8,36289
8,115033
8,74157
8,169743
8,43214
8,182711
8,22175
8,31014
8,193386
8,103653
8,13286
8,102502
8,133399
8,153752
8,56652
8,94352
8,39013
8,78272
8,166893
8,51089
8,119197
8,108649
8,201496
8,165292
8,177753
8,146409
8,191575
8,98179
8,60955
8,837
8,106750
8,129633
8,70016
8,186499
8,75865
8,78180
8,482
8,125274
8,90955
8,87706
8,37314
8,84786
8,57924
8,156197
8,42070
8,145453
8,29789
8,122978
8,123420
8,105838
8,147254
8,1121
8,119234
8,149014
8,210591
8,28399
8,213713
8,203842
8,98962
8,3530
8,151625
8,37082
8,64268
8,147226
8,149453
8,15738
8,27399
8,124774
9,204379
9,105012
9,136312
9,8724
9,218676
9,96628
9,54985
9,65336
9,160702
9,108335
9,118901
9,181674
9,185105
9,164841
9,110695
9,31382
9,146028
9,52087
9,184982
9,205644
9,11251
9,133562
9,102504
9,139383
9,89656
9,31122
9,197301
9,129062
9,161830
9,164897
9,148119
9,82522
9,41434
9,47845
9,126613
9,123349
9,201851
9,39807
9,93179
9,87328
9,9784
9,154718
9,140538
9,58389
9,180216
9,169876
9,13733
9,53158
9,97714
9,218475
9,24478
9,171350
9,129891
9,191044
9,60920
9,74168
9,55738
9,112371
9,175129
9,118644
9,136207
9,116078
9,7755
9,4385
9,23919
9,80334
9,140663
9,96970
9,62478
9,135303
9,113173
9,33658
9,71839
9,52425
9,153381
9,48158
9,104967
9,108743
9,121315
9,146583
9,115301
9,139604
9,14352
9,79801
9,175551
9,158199
9,220162
9,192281
9,90303
9,169516
9,98954
9,311
9,16620
9,76567
9,9978
9,212730
9,191424
9,192647
9,216107
9,117864
10,200810
10,40801
10,196212
10,180039
10,151137
10,84376
10,179762
10,75633
10,31230
10,67992
10,74857
10,64384
10,39752
10,120155
10,29859
10,14947
10,38791
10,9396
10,10750
10,60537
10,111363
10,154712
10,87784
10,134631
10,68073
10,100885
10,31526
10,23927
10,143335
10,5307
10,201657
10,43281
10,112406
10,41865
10,175873
10,137321
10,7190
10,214804
10,93702
10,90346
10,112049
10,42332
10,159342
10,53360
10,154212
10,130961
10,144268
10,64379
10,67112
10,219222
10,193364
10,90300
10,35922
10,178883
10,152816
10,174000
10,159379
10,149269
10,1443
10,81751
10,65361
10,29539
10,219749
10,107443
10,113688
10,134698
10,70006
10,112471
10,43871
10,197860
10,143691
10,80023
10,125888
10,84358
10,138657
10,89641
10,26856
10,213740
10,60915
10,1623
10,132819
10,67367
10,108967
10,111344
10,4936
10,54360
10,91089
10,92435
10,110501
10,202791
10,136134
10,206393
10,186736
10,215275
10,123022
10,15154
10,149739
10,145817
10,50693
10,30298
11,50425
11,84926
11,154935
11,168947
11,37406
11,189761
11,35894
11,174889
11,107920
11,21316
11,70979
11,31803
11,184662
11,61573
11,211322
11,208862
11,74562
11,79197
11,4867
11,71576
11,56843
11,197715
11,169295
11,36106
11,96296
11,25354
11,123429
11,87065
11,19671
11,85867
11,72934
11,46925
11,79031
11,36117
11,148811
11,19041
11,18183
11,129639
11,99149
11,187429
11,165754
11,131989
11,75294
11,214834
11,91274
11,130023
11,124760
11,74248
11,36262
11,41401
11,201321
11,46142
11,208454
11,112339
11,123341
11,37873
11,108566
11,87376
11,125591
11,106312
11,141851
11,143103
11,88563
11,107025
11,65524
11,61370
11,24343
11,152383
11,65066
11,11024
11,162721
11,98802
11,23767
11,201485
11,164452
11,74261
11,13677
11,67547
11,186197
11,81068
11,17766
11,185050
11,156597
11,158491
11,91119
11,180277
11,9732
11,48
11,75017
11,74667
11,76589
11,31573
11,84317
11,131224
11,44694
11,88254
11,140715
11,84670
11,30479
11,218732
12,10151
12,96521
12,213537
12,136276
12,191709
12,158358
12,184716
12,33382
12,47682
12,139627
12,207497
12,58193
12,168595
12,51103
12,160159
12,182360
12,122239
12,11343
12,68712
12,67603
12,196416
12,3135
12,151503
12,165332
12,33858
12,12975
12,8434
12,199298
12,174957
12,143837
12,210228
12,172274
12,34263
12,148237
12,205934
12,101475
12,57497
12,126663
12,205962
12,213720
12,69524
12,141198
12,139901
12,138805
12,101765
12,200940
12,218409
12,176656
12,138837
12,69228
12,16698
12,166668
12,126305
12,150016
12,78900
12,196537
12,24066
12,152669
12,161159
12,193431
12,149439
12,208195
12,20337
12,19779
12,205207
12,60065
12,196868
12,176017
12,77185
12,115086
12,166210
12,19515
12,175155
12,57126
12,201886
12,69977
12,72483
12,77554
12,20276
12,199080
12,177103
12,79714
12,186948
12,176952
12,16625
12,181638
12,60395
12,131068
12,105084
12,139132
12,92308
12,134489
12,159289
12,53401
12,153839
12,23375
12,202878
12,95053
12,13288
12,32378
13,78609
13,43717
13,109415
13,91211
13,93844
13,96609
13,70935
13,106393
13,160245
13,186990
13,29826
13,44742
13,87342
13,202315
13,159525
13,97697
13,220165
13,199042
13,178634
13,41293
13,149288
13,58855
13,79634
13,220087
13,133054
13,143565
13,59147
13,194363
13,138351
13,167783
13,177525
13,127003
13,131970
13,172923
13,136802
13,102427
13,150749
13,100384
13,115578
13,101820
13,139436
13,30146
13,2959
13,204055
13,152525
13,113977
13,36916
13,11524
13,74222
13,211995
13,94235
13,24912
13,199807
13,54590
13,52842
13,141042
13,189671
13,15455
13,15444
13,36526
13,40677
13,167716
13,3610
13,124192
13,130420
13,26403
13,158548
13,6112
13,193931
13,210094
13,44307
13,155768
13,155765
13,138828
13,161589
13,162508
13,8538
13,215678
13,48818
13,106223
13,201179
13,157262
13,199220
13,14241
13,15259
13,171988
13,25940
13,118515
13,101655
13,210731
13,28595
13,67761
13,217893
13,124347
13,37718
13,138605
13,19622
13,104241
13,165459
13,170868
14,116329
14,61812
14,77396
14,25618
14,139843
14,83806
14,163340
14,29131
14,131304
14,51675
14,60648
14,217715
14,77384
14,114803
14,205200
14,67073
14,4401
14,111528
14,60206
14,34758
14,152365
14,92720
14,97985
14,188528
14,27097
14,44525
14,75867
14,95727
14,6048
14,150120
14,99063
14,104149
14,147358
14,135700
14,190617
14,176171
14,113613
14,172954
14,28690
14,122189
14,99354
14,199153
14,52961
14,182977
14,203360
14,82
14,197662
14,22258
14,94897
14,977
14,53714
14,182793
14,167511
14,162224
14,206008
14,157450
14,83793
14,121682
14,70133
14,29513
14,115709
14,181691
14,8202
14,137100
14,118560
14,163723
14,67236
14,198017
14,154139
14,72608
14,61584
14,166889
14,76922
14,159084
14,34242
14,44316
14,127793
14,152974
14,74725
14,165835
14,42854
14,60853
14,155588
14,98689
14,64620
14,136626
14,143910
14,184
14,169285
14,179939
14,213655
14,38422
14,111478
14,20793
14,117362
14,75175
14,168791
14,30562
14,165365
14,2216
15,134478
15,13654
15,80120
15,177491
15,158974
15,111728
15,184336
15,21537
15,140377
15,205743
15,204366
15,97359
15,65197
15,81774
15,17906
15,94315
15,123670
15,133246
15,185890
15,149001
15,106689
15,181048
15,87916
15,43156
15,202751
15,176865
15,99075
15,137557
15,214139
15,16841
15,98910
15,123115
15,169720
15,70400
15,68351
15,55328
15,140700
15,149771
15,86595
15,77169
15,78380
15,104600
15,137243
15,169181
15,163094
15,100857
15,45437
15,95989
15,163642
15,148792
15,135374
15,27740
15,43385
15,108994
15,18276
15,114983
15,118803
15,169812
15,188388
15,189057
15,59435
15,179206
15,133194
15,175566
15,206232
15,5028
15,9042
15,41155
15,158654
15,93802
15,94515
15,149563
15,51142
15,23783
15,79918
15,161799
15,82658
15,204645
15,197755
15,101176
15,81184
15,207520
15,188006
15,31551
15,127142
15,70785
15,124610
15,38695
15,124788
15,109475
15,976
15,23316
15,122303
15,176965
15,97923
15,24167
15,82707
15,82121
15,71801
15,68720
16,99869
16,72047
16,96853
16,139531
16,153437
16,61601
16,83362
16,177929
16,19696
16,104013
16,6000
16,139691
16,159250
16,60492
16,95839
16,14928
16,207989
16,104173
16,67591
16,124732
16,54693
16,78370
16,208425
16,60701
16,218935
16,23043
16,111418
16,218857
16,70099
16,131153
16,189509
16,116418
16,87157
16,24262
16,208558
16,186412
16,105776
16,11805
16,161107
16,48857
16,49274
16,30052
16,35793
16,33172
16,17319
16,127889
16,11649
16,79209
16,131128
16,109955
16,63054
16,15489
16,33436
16,69429
16,58715
16,219865
16,197290
16,20351
16,79207
16,151787
16,199239
16,175264
16,132846
16,190690
16,38312
16,12564
16,109055
16,18720
16,220400
16,18895
16,29775
16,77282
16,186149
16,96250
16,77512
16,166181
16,48485
16,89287
16,102613
16,64814
16,208544
16,121094
16,116376
16,132522
16,87329
16,218116
16,139080
16,103135
16,109047
16,36919
16,7891
16,117740
16,50268
16,196085
16,59833
16,182631
16,204500
16,15435
16,20025
16,160714
17,133067
17,37146
17,87664
17,133271
17,194678
17,106841
17,83817
17,104871
17,7879
17,164987
17,114814
17,51442
17,177989
17,107513
17,95741
17,175709
17,195760
17,165586
17,187817
17,87851
17,52057
17,143462
17,176358
17,60696
17,70470
17,84295
17,201484
17,7385
17,134354
17,203748
17,158398
17,171522
17,215508
17,79476
17,123393
17,153163
17,86445
17,145270
17,47677
17,76883
17,82124
17,205342
17,198933
17,63899
17,45518
17,144496
17,186173
17,146532
17,217637
17,34761
17,115585
17,30572
17,10702
17,182564
17,168839
17,178060
17,135761
17,9695
17,189031
17,35798
17,141460
17,111004
17,29987
17,23623
17,110149
17,109153
17,70302
17,220007
17,138607
17,164461
17,116091
17,114599
17,35353
17,28501
17,161065
17,123020
17,178856
17,198833
17,84289
17,172703
17,6355
17,108242
17,212874
17,6609
17,139154
17,175120
17,95006
17,82159
17,43744
17,147015
17,73407
17,25715
17,62280
17,152737
17,240
17,62992
17,60911
17,66380
17,100194
17,156169
18,22963
18,134742
18,30713
18,39074
18,27179
18,66849
18,41466
18,125753
18,187910
18,37848
18,102020
18,168336
18,209169
18,153253
18,6412
18,14692
18,47936
18,219509
18,203359
18,118299
18,54894
18,157955
18,160335
18,176299
18,82029
18,220427
18,47010
18,74420
18,191020
18,212733
18,19511
18,131871
18,186604
18,138594
18,54327
18,11577
18,49608
18,33502
18,150662
18,30986
18,116569
18,147357
18,164394
18,177237
18,60505
18,37127
18,171581
18,92210
18,137933
18,145065
18,157014
18,113838
18,75724
18,59682
18,56763
18,71666
18,107086
18,60733
18,129933
18,190986
18,46908
18,143912
18,159347
18,11709
18,119480
18,152706
18,76253
18,121335
18,79015
18,1825
18,101970
18,126335
18,105269
18,121405
18,131022
18,125743
18,145524
18,90745
18,84820
18,83329
18,220112
18,139126
18,52480
18,122094
18,209108
18,79713
18,185804
18,217611
18,151427
18,57208
18,55961
18,96522
18,83251
18,212354
18,35987
18,151237
18,157947
18,102296
18,48336
18,212191
19,137705
19,194015
19,62852
19,50340
19,47414
19,31409
19,162978
19,94976
19,130666
19,33857
19,180827
19,122119
19,189873
19,194758
19,68620
19,113657
19,8430
19,106738
19,97043
19,38406
19,39521
19,108302
19,134036
19,11313
19,171253
19,172040
19,215547
19,152851
19,12998
19,17669
19,219405
19,138585
19,142392
19,36990
19,131793
19,12757
19,158711
19,144457
19,98786
19,16873
19,193114
19,66708
19,101382
19,124211
19,108105
19,120895
19,47289
19,139921
19,44838
19,199450
19,49644
19,49028
19,28031
19,149876
19,19856
19,6388
19,135926
19,146443
19,20654
19,126333
19,120533
19,116698
19,2247
19,121734
19,12936
19,140465
19,56677
19,86810
19,187051
19,118617
19,152265
19,100103
19,141384
19,88822
19,53385
19,97203
19,41972
19,16675
19,70865
19,206267
19,113200
19,191604
19,204112
19,32812
19,48483
19,159778
19,62420
19,73579
19,184433
19,183092
19,42416
19,67835
19,190395
19,82075
19,13412
19,209005
19,127164
19,206190
19,64311
19,135246
20,68708
20,39422
20,68445
20,214494
20,19363
20,129441
20,88531
20,50923
20,5960
20,218663
20,54419
20,8016
20,183364
20,186131
20,47441
20,206753
20,14512
20,50943
20,109772
20,19068
20,112523
20,101348
20,14889
20,71243
20,25637
20,121639
20,12002
20,178260
20,72502
20,188911
20,131343
20,124698
20,201625
20,184357
20,123865
20,84885
20,15399
20,129739
20,148140
20,176355
20,75456
20,12561
20,213133
20,218124
20,24800
20,47520
20,44925
20,43471
20,52067
20,55878
20,9542
20,61304
20,63556
20,109616
20,144183
20,87135
20,154949
20,148159
20,125599
20,110419
20,155966
20,50178
20,138296
20,166830
20,69
20,118458
20,42445
20,107343
20,10216
20,68804
20,108338
20,51050
20,175697
20,97125
20,205102
20,199481
20,74549
20,114510
20,64730
20,32035
20,172237
20,138135
20,146374
20,56389
20,40055
20,8079
20,24578
20,5527
20,135852
20,132829
20,152956
20,5598
20,5121
20,149385
20,79482
20,194136
20,45837
20,9055
20,122358
20,129547
21,8635
21,77425
21,45032
21,112303
21,24463
21,117984
21,163482
21,132536
21,172679
21,208696
21,167098
21,155724
21,1625
21,22365
21,106810
21,207273
21,201872
21,127074
21,15997
21,10766
21,36949
21,19798
21,143078
21,93023
21,124617
21,44530
21,96208
21,210531
21,219295
21,15763
21,144542
21,32048
21,176589
21,152025
21,213825
21,156704
21,78343
21,96054
21,78305
21,56819
21,143772
21,142641
21,206142
21,39091
21,198659
21,21983
21,160650
21,157364
21,169920
21,51132
21,155048
21,107159
21,135219
21,123938
21,86137
21,214222
21,77283
21,46151
21,13435
21,37019
21,95746
21,148585
21,51897
21,133046
21,155069
21,38551
21,209594
21,108410
21,5900
21,218007
21,68723
21,178869
21,110212
21,52567
21,167739
21,183890
21,72280
21,169747
21,180508
21,212118
21,187824
21,59749
21,35043
21,81099
21,219379
21,31809
21,33749
21,133518
21,70932
21,44213
21,36257
21,171086
21,149541
21,131655
21,117893
21,128534
21,10968
21,220635
21,25996
21,121104
22,88718
22,25002
22,209984
22,28767
22,202003
22,212888
22,213616
22,163766
22,209626
22,23825
22,136784
22,205863
22,177065
22,177402
22,166620
22,214918
22,182049
22,193309
22,194839
22,18446
22,50815
22,30681
22,156030
22,214278
22,85986
22,156077
22,159922
22,26274
22,162804
22,67839
22,163219
22,112916
22,118067
22,215366
22,29870
22,90170
22,103295
22,72898
22,78864
22,170584
22,133043
22,122840
22,81824
22,44473
22,104903
22,112164
22,152639
22,74802
22,34322
22,41211
22,192850
22,130032
22,184501
22,177907
22,107689
22,107860
22,209921
22,94125
22,77157
22,117075
22,56487
22,196844
22,113945
22,19026
22,191622
22,117974
22,170208
22,89553
22,41089
22,14813
22,52394
22,106117
22,186139
22,81675
22,60157
22,85894
22,95227
22,188364
22,27689
22,194781
22,150856
22,127877
22,199197
22,132144
22,59527
22,200038
22,187905
22,47114
22,153997
22,77335
22,149626
22,164322
22,143234
22,89679
22,124727
22,151463
22,30930
22,137541
22,109390
22,99892
23,95671
23,204507
23,78917
23,7620
23,189433
23,54212
23,125466
23,205789
23,216590
23,95264
23,119211
23,99013
23,157996
23,151511
23,204312
23,26740
23,7847
23,197278
23,20199
23,172700
23,89777
23,40899
23,17107
23,130815
23,100009
23,183358
23,217967
23,191776
23,114492
23,188611
23,208834
23,38250
23,38928
23,49576
23,39884
23,61844
23,30272
23,69258
23,60970
23,197530
23,119587
23,53394
23,119841
23,99136
23,179193
23,25586
23,5777
23,174594
23,9559
23,95971
23,69305
23,58700
23,142388
23,55210
23,4504
23,174977
23,151115
23,5327
23,8617
23,100547
23,205866
23,68668
23,142130
23,108414
23,82052
23,150013
23,208662
23,44770
23,175587
23,4070
23,128584
23,124989
23,111461
23,142364
23,120273
23,51210
23,126728
23,13134
23,1233
23,48341
23,201609
23,95684
23,51084
23,59685
23,179888
23,207892
23,72563
23,37439
23,79583
23,58420
23,63373
23,1851
23,127863
23,74072
23,113280
23,189766
23,7398
23,184663
23,190870
23,116979
24,44067
24,189092
24,125401
24,2263
24,131564
24,55820
24,88876
24,111596
24,24076
24,109213
24,81118
24,18843
24,51957
24,129176
24,162933
24,111152
24,142000
24,208185
24,86455
24,113768
24,119114
24,101966
24,73487
24,156524
24,207117
24,91786
24,139062
24,88509
24,83632
24,64470
24,69157
24,20246
24,64922
24,215278
24,190815
24,120930
24,178099
24,90833
24,201501
24,110264
24,104303
24,49742
24,91292
24,77006
24,59124
24,12000
24,210423
24,132608
24,165065
24,34769
24,103962
24,209325
24,55796
24,123906
24,166672
24,37169
24,158660
24,213841
24,20111
24,10545
24,132091
24,17258
24,55120
24,151236
24,192380
24,89756
24,74434
24,9966
24,112433
24,650
24,149827
24,153619
24,123418
24,116754
24,193720
24,39636
24,215433
24,63851
24,32887
24,3721
24,83398
24,157747
24,164441
24,210177
24,11776
24,95020
24,45989
24,109414
24,51865
24,198214
24,22762
24,113992
24,111819
24,147117
24,54765
24,48166
24,199393
24,25363
24,163511
24,203799
25,213493
25,73263
25,156593
25,206925
25,44855
25,31328
25,185800
25,141972
25,31043
25,30119
25,184483
25,150001
25,138921
25,126104
25,7201
25,181267
25,130844
25,70218
25,102875
25,9798
25,72150
25,135162
25,115043
25,108664
25,63500
25,169255
25,52536
25,84200
25,62424
25,149645
25,137646
25,17538
25,177765
25,37208
25,150068
25,34908
25,49365
25,23587
25,5007
25,85855
25,207927
25,153342
25,142484
25,54762
25,197565
25,216548
25,47393
25,24966
25,122681
25,212133
25,202760
25,163405
25,44339
25,36850
25,16073
25,45440
25,167721
25,128445
25,67314
25,151805
25,91357
25,191813
25,86897
25,16299
25,167593
25,61723
25,71365
25,218515
25,203438
25,48212
25,55245
25,137311
25,152964
25,134139
25,113061
25,153471
25,179549
25,71538
25,80079
25,52035
25,23671
25,131468
25,34772
25,103492
25,201744
25,165195
25,211851
25,171660
25,34176
25,48688
25,73023
25,69037
25,109961
25,131874
25,74727
25,140735
25,168820
25,199150
25,217867
25,188463
26,99360
26,84137
26,178473
26,172369
26,64883
26,160296
26,32699
26,134526
26,3984
26,76477
26,52537
26,38448
26,143901
26,128598
26,117100
26,3447
26,26471
26,162608
26,165817
26,24127
26,18000
26,104506
26,177133
26,2451
26,205227
26,86346
26,26678
26,87315
26,159468
26,205230
26,21104
26,100897
26,47453
26,59158
26,86374
26,149947
26,79840
26,165079
26,127597
26,177986
26,174246
26,162799
26,62860
26,126596
26,133390
26,162989
26,118741
26,109245
26,29654
26,5778
26,12220
26,212844
26,64083
26,1588
26,49248
26,4639
26,95345
26,61305
26,36674
26,88790
26,154008
26,126675
26,51581
26,86969
26,175982
26,41340
26,92850
26,52749
26,216583
26,69995
26,147147
26,91994
26,122905
26,119879
26,85800
26,97389
26,80670
26,216789
26,156738
26,100349
26,158158
26,2786
26,102108
26,4569
26,185509
26,30225
26,118900
26,201351
26,90715
26,176543
26,10676
26,151993
26,69625
26,189948
26,76571
26,9951
26,134401
26,129642
26,158535
26,97041
27,139327
27,124539
27,122620
27,182301
27,154215
27,167833
27,194994
27,152001
27,81127
27,158147
27,129883
27,159302
27,75523
27,151708
27,145861
27,74432
27,127699
27,124471
27,36833
27,164951
27,184898
27,140961
27,213777
27,148340
27,20358
27,186322
27,132754
27,57541
27,214160
27,90418
27,102330
27,69535
27,215729
27,39554
27,18033
27,96978
27,60151
27,26187
27,26837
27,46128
27,189817
27,74712
27,127315
27,198915
27,88373
27,16493
27,20018
27,105073
27,67077
27,79273
27,102990
27,144988
27,168949
27,166568
27,65714
27,149094
27,123145
27,58019
27,35484
27,116832
27,171487
27,206034
27,219343
27,170143
27,50855
27,212792
27,155029
27,103290
27,87270
27,168867
27,47199
27,75906
27,183726
27,116879
27,200340
27,81723
27,78648
27,68654
27,161820
27,129505
27,182540
27,57329
27,200773
27,104490
27,111986
27,39011
27,96585
27,95482
27,214531
27,84782
27,98248
27,206502
27,143976
27,135812
27,21154
27,113672
27,63804
27,104048
27,37386
27,108717
28,119139
28,93071
