38,17456
15,107378
45,70126
43,59436
51,149152
3,13877
12,111565
18,114476
5,92616
18,185024
53,76340
49,94811
2,82098
18,10806
21,193298
17,32244
13,36908
54,85793
28,114377
19,92451
43,115861
50,40239
18,138167
0,86752
60,70335
35,6077
5,70924
49,172189
53,6322
45,47403
49,216118
3,84732
12,200400
48,77873
40,65349
63,145208
45,63462
15,77264
38,150519
43,28352
33,93297
1,39495
56,119593
35,94539
5,214835
35,55524
31,6002
8,50762
15,151133
37,73476
35,200140
45,147252
8,170268
26,164467
27,167729
63,68014
51,41052
1,51715
35,104323
56,89278
38,220818
15,46887
22,57986
27,163460
59,143306
38,91706
43,197062
43,69015
18,213967
63,209506
6,199496
29,204434
37,69685
21,22035
0,129623
3,71836
17,140428
60,71429
35,28243
43,112019
37,21467
62,107669
49,30268
32,60864
45,72442
15,159049
28,39484
46,173684
3,88492
63,215981
59,138584
7,161176
33,10242
49,101191
63,90118
54,35858
17,13084
18,19076
27,14291
34,89679
9,211719
4,35078
58,157254
28,191638
36,57927
21,174979
22,156186
18,196231
15,166090
1,3477
60,61721
2,80620
63,35151
45,47245
7,89971
28,62539
39,51074
58,115433
10,208027
42,147220
52,94942
27,198221
8,35907
43,91864
39,31076
55,97265
29,8346
45,78381
56,99150
29,109478
35,73966
63,202325
39,77207
5,7324
18,180194
5,12785
2,34171
13,69991
38,95046
23,204412
37,103451
52,89182
28,97023
44,53589
62,150627
19,4875
6,68289
38,176596
38,33141
27,93169
35,163457
21,92290
18,87644
2,94358
28,200742
2,122519
35,180108
8,56053
52,139600
16,194254
62,206801
54,43838
10,41738
2,79501
17,162241
44,148933
16,216334
43,197541
14,30154
28,15797
35,143610
43,15169
2,146453
53,64869
37,147729
14,111403
63,61957
17,106156
0,139361
61,94211
61,7327
56,180332
9,135395
48,168460
16,181891
40,101289
16,3688
42,34820
21,175711
47,102372
18,14606
8,109411
45,146442
13,174541
3,102438
63,159450
13,114517
12,4339
39,188564
17,108527
46,94178
29,218454
27,154524
18,135017
55,103094
2,187362
63,211877
27,9141
44,8182
54,215684
49,140111
53,205393
24,65094
1,75934
14,76828
2,207719
37,39447
45,217377
52,51373
10,39391
21,138434
2,42803
53,25471
35,23946
18,97582
37,117593
17,81517
35,132409
44,210467
36,89178
22,200173
59,63804
62,2335
51,89954
30,165982
38,14319
63,171984
27,179811
2,72476
18,155637
23,157808
23,29596
63,119002
19,196766
29,201389
38,86713
56,27401
5,19921
38,95484
35,184575
44,109867
51,89862
21,89172
17,38560
2,92136
27,182944
15,14693
2,141538
36,41989
7,85242
18,46493
13,155307
52,197957
10,100554
45,51190
17,122187
17,82750
18,211018
54,20542
53,80464
45,91978
18,77859
56,146381
54,14442
14,114162
29,27363
38,179778
19,136439
7,62027
41,26856
17,123835
35,51544
12,121861
7,96003
4,27876
51,143406
15,182880
2,28831
15,33887
63,80286
3,217216
12,69154
42,184980
9,9885
8,125430
7,76305
61,121942
63,10190
63,4451
63,109576
10,129740
46,25595
43,76911
42,64642
21,83991
52,63713
2,153923
19,157050
30,28188
53,173188
53,114950
14,27623
14,58548
17,30280
21,147824
4,50665
54,87704
23,122612
36,173680
60,4099
49,42547
63,176012
13,211446
34,41089
57,127190
51,120419
51,45184
52,107113
35,26859
27,203813
54,212342
21,181795
10,215511
60,77036
2,126071
8,164057
46,153509
8,77351
38,92490
2,139128
15,175951
19,60488
14,109428
62,33852
1,127896
42,167634
53,21815
63,359
42,187689
63,23026
4,183271
37,16839
33,84722
36,26615
54,130503
18,36669
22,175791
8,111410
48,19949
33,4765
37,183341
8,183920
28,25443
19,196001
6,86236
16,113872
29,218751
54,5915
29,21235
22,104657
56,112630
49,28046
1,34198
8,194489
44,205943
50,20816
51,207848
52,135362
19,165041
56,47383
7,80157
5,25412
53,202708
27,81327
53,3713
35,76866
38,65804
52,215972
12,5848
26,158582
63,118613
4,80790
32,200084
7,6094
17,138688
9,29230
8,41038
53,113426
28,186070
7,108655
35,173572
45,112332
35,139719
52,89515
26,172866
53,65204
8,177697
17,66773
10,14111
63,101842
2,146855
53,171742
42,16081
16,215702
37,82812
15,11230
49,158689
43,116651
35,19901
21,134010
5,182413
23,50610
18,195530
7,167113
46,23758
17,159843
23,60627
35,96527
35,186744
2,186587
15,152872
26,198727
41,7190
52,53880
7,159744
35,149097
38,173803
25,200523
43,98040
52,144216
4,140276
2,63815
18,104826
59,75780
35,95011
63,154746
15,211252
22,173779
63,208847
58,74955
42,46611
28,40890
7,96196
43,59699
43,80360
21,190351
31,175449
37,52724
17,121226
16,48306
18,81863
63,33267
2,190652
25,190233
35,153971
8,161374
63,83487
52,137802
61,27907
39,118331
59,173136
23,176325
8,48881
35,78059
7,142415
62,119872
31,37676
14,216423
27,61467
43,1599
51,51748
12,143047
5,178812
17,144310
63,36434
10,71340
17,10123
8,163507
8,33743
51,113361
1,82805
2,181128
61,201613
40,169862
54,51212
54,219947
38,143048
2,196743
49,57030
31,193225
31,55194
31,208246
35,196840
54,150166
9,115666
18,68438
37,157037
10,44182
6,103643
51,12370
13,140199
18,176128
63,111788
26,197485
35,64512
20,201248
21,205454
37,91055
15,138193
51,22490
35,112011
21,9101
56,189866
2,152868
4,152354
44,75846
45,105340
38,137403
61,84067
42,143013
2,43482
16,28561
63,110382
2,123293
39,177169
26,189264
28,15793
29,96372
39,213461
52,147419
16,112703
12,201911
21,173159
4,1180
60,177386
19,31968
1,2562
21,81425
45,217675
2,41615
37,108105
37,99947
28,107102
39,175195
16,10245
58,22161
17,184168
37,55989
7,75138
45,127402
4,74992
43,208814
2,169704
5,39789
37,157083
38,204153
51,17218
18,174736
40,47919
17,183633
9,215805
18,175150
63,105803
53,39890
53,13283
48,127371
52,173621
2,144221
8,194038
13,103150
52,70894
8,121682
15,122811
14,135830
39,205875
2,125916
17,125415
2,216418
13,37755
38,93501
28,204081
19,2744
2,118608
54,218818
27,47539
35,188574
24,155337
19,185636
21,63321
38,66415
32,35160
51,9308
54,146920
18,36263
28,9168
27,54469
39,30867
49,58211
22,50151
24,48469
42,37542
42,137746
40,76575
29,107616
57,39013
35,185492
62,188590
42,89088
28,204694
5,181322
42,76972
12,213081
17,198580
52,44242
18,134590
17,131745
38,161389
59,219802
38,129429
14,85055
19,204877
38,115918
51,37725
7,17309
28,23949
2,52937
21,75750
29,177242
8,139054
60,60194
2,117889
53,203163
21,161907
51,99110
52,144501
17,18420
43,110488
63,171599
51,7712
2,11485
1,136865
45,62966
53,92232
51,215595
45,111765
40,66898
38,15049
37,147810
22,132246
35,168259
27,64728
14,65524
7,144473
31,60632
17,163714
54,50808
18,139507
6,91710
18,2397
10,77713
43,91795
17,98302
28,93628
59,176151
62,215238
1,185986
53,121051
7,49420
28,97524
21,11783
21,208425
35,121845
37,192486
10,173286
35,110542
38,23125
8,75630
2,170780
37,162267
63,171564
2,192977
38,61428
42,208613
56,174485
15,62514
44,203399
44,74123
5,141409
62,50403
15,204815
63,207312
51,10350
26,209664
18,199823
27,170811
45,89677
29,109299
18,73860
2,142637
54,175559
54,129466
29,93080
28,24436
53,147413
26,8859
18,137689
16,38848
2,170683
18,71631
49,42324
13,150943
63,186965
19,106176
18,199434
44,140318
35,213006
45,85475
10,21249
48,135777
16,199
5,219961
40,62387
60,165182
40,86630
37,198831
43,37663
48,175561
54,165389
51,183244
17,219693
54,51101
26,130963
6,168400
53,79920
18,4101
52,147462
35,59485
2,98315
28,115524
17,68339
17,55655
18,22615
21,92888
42,71203
9,93813
38,124839
19,143471
40,220206
15,115207
1,21638
35,123579
20,178818
29,111320
43,38148
8,163974
29,71139
57,17271
21,192403
2,12632
6,123811
12,154640
21,76472
45,125621
63,151117
2,199034
53,106971
49,131684
63,78775
21,131911
28,186757
8,158164
27,78250
36,74188
54,33750
15,119677
1,93418
21,169805
29,115993
21,178342
29,55904
60,174643
36,32069
7,123876
3,178105
35,125940
13,122834
38,116044
1,218588
10,170389
31,22288
2,20002
31,182980
18,207950
58,168868
58,22351
49,90907
36,109997
1,69598
63,13581
50,117093
15,173784
28,185992
38,59794
15,9818
63,22013
56,88525
13,43865
23,208042
42,4220
38,13720
49,160695
55,210021
58,16085
37,71172
18,28743
12,68173
37,184433
62,198329
28,177982
10,166300
32,160300
5,126478
39,198629
37,95954
42,62460
28,9565
7,108351
52,47151
17,11875
15,17825
21,84526
27,132816
59,213921
53,133011
43,140014
6,76669
46,77552
53,127906
31,119327
63,19731
39,11293
43,124484
51,94292
37,117939
28,56859
63,60674
34,90170
40,92472
24,162539
13,138407
35,79481
62,194744
4,69178
54,54797
45,90634
54,216233
1,34807
6,200637
12,210018
28,192366
17,152891
10,102434
44,180368
43,71221
16,82964
51,41806
3,150986
63,216419
45,48840
35,65005
36,75771
2,143495
33,110575
37,23797
1,48764
17,219105
8,2351
42,101902
46,143600
35,30922
59,153980
28,150605
3,206192
29,162734
59,56443
28,174420
15,76743
18,186216
43,33015
55,180241
55,115527
8,28839
29,203802
54,8916
42,152650
60,213614
10,78329
2,64968
36,32830
42,89054
0,9325
0,198232
54,61489
4,140456
43,204662
17,42497
39,56222
8,6048
52,108455
13,35154
45,135994
26,181351
2,150463
41,84760
29,56563
45,92660
38,61085
9,162996
12,80294
14,108566
37,163734
18,37340
37,176735
51,109163
63,3901
40,176774
51,26521
52,171591
46,40200
17,134789
5,108222
25,220476
31,113957
61,198210
53,193862
18,108457
35,148604
43,15380
42,154394
7,206491
39,154909
63,60270
19,129729
35,27088
4,105375
28,71610
22,100074
54,113638
15,132999
29,12083
35,158061
6,22366
17,75705
52,94616
16,112911
31,210784
13,82374
52,15137
15,144400
17,194316
52,172607
7,51350
43,88026
51,34521
39,55370
18,40378
55,193879
45,87992
15,32956
45,19659
53,138730
35,26794
26,108045
52,173864
12,180654
37,80560
7,128139
37,109238
6,166825
18,98281
35,208753
22,92007
39,46917
54,772
40,70447
58,6930
2,153851
7,18328
39,195309
63,189935
22,145949
56,108562
13,162923
41,92435
39,102038
38,195797
36,187412
7,6721
35,35240
8,29131
53,82031
49,53608
18,162903
51,19781
42,12260
60,154393
43,156340
51,204425
31,75892
39,33854
8,100043
56,8553
25,178330
28,66456
8,205851
53,134244
45,44975
27,106743
17,67324
62,218401
51,31761
61,195168
18,137552
28,148229
35,219718
35,78908
2,52364
58,163948
46,187918
26,45932
63,117109
0,162011
15,127633
7,171518
7,23210
59,150333
43,35462
15,64944
27,61764
37,91473
34,84858
2,130174
15,47280
52,91339
13,22127
51,175224
25,78138
23,154523
55,170135
2,14477
39,139739
21,175683
44,180006
44,90247
21,44914
38,144804
42,126725
15,52515
9,153653
49,153876
17,198048
2,3358
34,212991
51,136568
17,74977
28,103134
54,13921
40,192991
7,117348
27,177902
37,85681
38,181625
49,178153
43,30155
38,217972
49,108290
38,38137
59,186394
29,211403
21,22611
63,13073
56,211401
15,190984
26,145366
54,2431
60,63382
23,178459
12,35789
6,154302
1,17536
1,169287
14,30479
18,7692
33,38637
21,4175
27,16325
21,49274
54,116344
9,182555
1,67272
42,12977
12,70119
4,192318
51,69284
10,182933
0,178692
18,218412
32,182819
51,54279
63,186212
10,97964
35,32465
13,126757
29,77752
21,215192
51,142731
15,168387
17,87673
56,166722
62,14761
21,99217
42,133635
6,206539
7,123300
35,165485
39,162141
43,188595
3,105414
38,56838
49,73629
41,154212
7,91843
2,98696
63,67194
9,139694
18,64188
40,86082
61,68764
59,185954
63,111269
36,121141
1,20579
56,23904
39,177594
0,28995
17,203417
39,127235
38,8622
37,3971
33,97672
17,145281
21,160627
38,2404
37,19856
5,109669
54,87979
59,68042
42,91262
26,148551
30,144548
45,62198
17,82855
42,103828
52,103543
44,135724
35,66536
29,37210
2,202884
0,118676
14,68180
59,214531
55,205235
20,57204
2,153196
18,32066
17,174192
2,187737
63,85132
17,172905
31,104696
63,218528
22,32677
17,7605
3,182441
17,105438
40,95426
51,193649
42,16782
42,10839
26,127792
55,35955
17,177548
0,2846
37,161903
63,19195
45,67049
35,49129
42,66169
18,36827
35,58227
37,140515
21,36909
45,153566
38,99531
18,4702
51,45144
54,68693
51,202390
15,214091
1,120637
45,135109
29,174149
10,102351
56,158464
53,96405
7,61824
17,140266
32,157630
53,128033
54,40779
31,93612
40,11137
17,207449
43,75111
30,146991
2,190086
53,185518
35,18993
62,18896
15,201414
35,14398
40,127383
31,24848
43,89356
38,213583
52,72716
45,202423
18,114060
14,31557
19,138112
1,137787
28,212104
51,169429
3,119307
10,3596
44,53042
62,58912
19,90878
5,135678
17,179981
18,186498
55,42091
17,140502
49,104442
21,41961
2,44976
52,172286
18,18422
18,55316
2,4468
51,210781
51,131309
54,205012
42,89005
49,85626
48,86505
18,169220
19,198674
19,154562
63,66467
51,192130
36,5296
38,189500
17,208275
63,25378
59,20358
55,130948
7,133056
54,72900
19,49809
43,73971
5,145225
49,45028
9,47526
59,152776
54,4139
58,130839
60,18419
55,76445
10,162088
51,105108
63,209517
51,188024
31,1854
8,38423
54,147976
6,82197
43,30074
62,189996
18,139409
40,198730
53,97146
45,28897
18,46350
1,142056
62,184750
49,22672
4,96303
18,215079
15,46736
22,113878
7,115731
45,89303
38,123143
2,196771
8,113566
32,38694
19,56279
6,107569
15,143654
17,167069
59,132730
63,132745
18,27023
55,150666
8,167910
62,170690
38,42306
17,211419
43,154088
8,26901
10,102074
36,131703
26,40869
55,219152
53,32414
3,189059
18,172439
12,20317
29,123230
13,110731
35,131830
18,148268
17,39876
29,16101
8,37867
5,142722
8,209451
14,38088
2,76035
45,111434
9,60519
59,207053
10,111423
3,9419
18,68873
43,60779
63,118896
38,13426
18,184245
45,25368
42,131824
52,122720
48,7874
31,182758
6,95677
39,119255
33,184119
8,81930
9,196413
43,103944
38,43766
15,192609
18,106809
35,92357
39,186470
18,125730
2,190680
45,17768
4,143658
13,107642
8,13444
12,106542
36,90492
52,128231
3,204804
18,171055
23,162276
17,94455
49,146961
52,201449
22,131749
45,103743
28,76082
21,183132
18,200558
18,167365
15,189141
18,67377
13,189040
49,91374
31,104301
33,195382
12,176853
52,158132
26,144154
38,143737
21,93894
17,220409
4,103384
27,34749
2,145297
43,152717
12,210470
46,5516
18,201154
62,39218
13,165732
43,137655
2,197767
21,180985
35,151812
35,143178
8,213725
25,135699
51,91408
28,96899
0,97698
52,118502
0,153329
38,103191
42,194739
53,53156
53,143853
3,67403
17,212484
54,7923
57,108649
4,182895
18,187277
26,104434
9,83736
17,180093
37,167372
14,6122
19,206306
40,148589
8,62805
53,146111
18,55566
12,26370
29,110449
50,129384
40,56305
3,204166
36,6588
40,107266
11,88720
3,116465
31,14937
28,18578
17,208001
17,180810
24,177578
35,110016
43,5897
40,35608
43,70691
62,54627
15,202493
61,60342
50,177302
7,78936
8,4916
44,56019
60,91477
21,27482
63,151925
40,86158
15,94578
44,123126
49,75450
18,137508
2,181000
52,111124
28,133883
53,34967
2,30395
7,15377
12,214147
63,116232
17,188443
19,200907
27,43182
46,109280
44,55308
60,84103
62,152635
29,166223
62,172420
51,95150
23,151308
17,67869
25,26032
61,8883
3,171712
12,50352
1,25317
10,70486
3,206643
12,149296
18,139965
56,90039
24,202346
44,145816
12,105723
42,54751
13,28978
15,114194
1,109631
56,5218
2,815
37,175747
1,31976
10,57118
51,216170
2,48993
13,124659
12,22294
52,138007
59,174815
36,406
18,8032
3,78810
51,80490
17,199476
59,64137
14,166197
40,164615
52,165297
42,97114
2,164024
28,93730
51,167359
39,6348
6,54564
12,154132
8,9686
4,74275
35,173303
7,180650
21,111057
37,104282
38,173435
36,219580
54,203392
18,25127
24,97463
62,126130
21,51560
56,32990
63,48638
2,56712
38,172506
60,147642
43,90555
43,35750
15,44015
27,126404
9,115320
18,49668
42,29881
51,143806
38,44361
44,8704
17,113123
53,83671
21,200137
27,188842
2,80753
39,194598
58,207345
19,39951
37,73935
17,37687
63,163320
14,153102
26,154810
63,215753
49,98086
5,106465
9,201673
51,42302
4,31934
61,1748
27,5161
0,207315
63,194506
45,36362
22,80336
18,115832
37,178039
17,135574
18,54736
2,72351
41,202791
18,57325
41,74573
14,77489
20,83919
28,122726
51,113435
45,205884
53,188093
12,155767
42,14659
37,63850
2,13059
4,121521
23,152603
28,193266
31,153901
62,214587
54,70025
22,8854
23,138682
8,149176
35,193619
13,210592
42,57660
18,33560
2,218114
45,179276
63,215716
23,159058
14,168821
38,130066
39,212364
53,71233
17,123127
59,33423
42,2552
1,141726
5,83844
59,182818
18,76460
62,63192
16,199011
40,134709
37,165742
21,189303
29,139518
6,114076
51,70203
50,137311
35,87151
28,51609
57,112225
29,117695
60,193639
53,185775
33,205260
14,80102
22,201310
44,26428
2,174494
44,126787
21,74782
50,27489
37,69956
59,24102
21,24582
15,206116
4,207691
21,30355
63,78317
19,173240
35,68562
18,19818
14,79064
56,63880
59,44393
8,66628
42,165229
18,27673
60,201244
2,60930
54,111177
45,36151
4,74391
45,115895
21,66734
47,5121
63,187089
7,95570
13,109208
17,165343
40,182387
39,51009
51,86642
27,111973
21,30970
32,132179
21,28410
21,106295
35,55218
17,162586
57,88050
51,160675
53,163797
28,120851
55,8871
39,175384
5,82255
2,49425
52,138488
1,214633
44,141279
37,72378
37,83908
52,90650
12,158290
13,80239
5,216428
63,205815
38,48551
52,142265
59,156591
49,213431
2,98295
57,169839
62,155139
2,135457
57,165895
54,13718
28,165391
53,206909
50,165760
14,70979
21,30973
35,123027
18,58024
54,184291
29,35602
63,95512
25,203196
18,53527
2,172295
28,215630
8,107738
46,172833
8,208949
3,133234
35,50129
35,71902
15,111470
19,57512
22,183087
26,152316
18,23798
26,8769
3,50082
17,20792
7,219999
62,203190
10,192824
56,195156
43,187697
44,219944
15,200053
17,45180
1,88501
63,146851
57,65847
22,72173
46,9202
22,147954
22,116549
13,86706
39,174257
12,92361
45,128385
48,138882
31,39910
40,12427
43,169946
2,49027
8,211944
29,126628
11,53046
12,150885
52,47927
27,206660
8,42743
2,117054
53,171380
15,61709
53,202208
3,59579
18,145498
35,73365
3,192709
31,5623
3,160581
59,2838
63,154868
3,100000
45,142791
35,186244
29,69317
21,192016
28,99811
31,140112
43,127068
54,28868
35,15438
36,10694
40,205701
53,40841
7,202909
12,82645
51,33439
6,134200
16,151589
0,214978
4,113050
17,215343
12,47574
2,144158
1,28908
17,117943
9,192078
63,170396
24,206228
1,164294
43,38031
13,14566
28,8300
63,99505
37,14179
51,128291
45,103481
23,112819
4,42569
35,103086
19,134273
59,206502
15,189136
45,220469
19,211960
51,144713
6,43433
3,11095
21,1837
14,154288
49,117895
35,217289
2,101848
38,30965
43,154022
18,218209
1,171277
35,193174
19,32366
32,210517
26,96019
52,88888
28,168989
63,40748
23,34540
37,153204
2,108868
27,42415
50,3192
28,104555
39,174185
57,29789
23,114554
15,36070
15,35385
52,84582
21,136581
44,187964
42,58524
63,33812
12,190330
56,122447
56,142619
27,172142
5,119200
54,96634
59,151411
33,142755
21,191864
56,113924
42,109901
52,62095
7,210856
56,138966
63,61475
54,152874
18,25988
38,14086
54,17820
8,186426
2,70636
21,101572
54,87120
7,176091
50,150001
56,77784
42,103268
35,130662
58,206323
32,167819
17,51541
18,8631
1,181130
15,176934
54,49214
60,37701
36,171189
13,193468
31,78481
37,142526
10,214482
47,149385
8,20793
27,38210
21,126127
63,135456
38,192926
40,62133
4,7982
37,197800
5,121699
18,61638
9,51831
42,187646
23,86080
12,95196
54,208414
18,193436
17,201281
37,170851
0,135284
54,118799
22,207768
19,72245
17,38523
2,200553
58,116719
17,53503
35,187998
45,125174
23,208903
35,94803
14,51704
2,119606
14,199426
29,48943
59,152821
7,118408
63,89159
55,151635
37,14849
45,23402
38,173152
54,133582
37,18367
59,149461
42,152180
9,1447
29,94427
45,78314
6,172710
6,164581
54,80676
26,67228
45,19266
2,31261
60,210251
2,211250
8,110993
31,160953
1,158043
63,48987
50,146651
54,126509
20,24045
2,125014
59,120186
56,1849
7,40484
51,33188
45,101519
8,8107
56,5499
56,36236
17,213487
12,196363
63,121859
43,81237
60,48997
17,196454
1,174496
15,172819
45,202139
60,15055
12,170644
40,106311
43,118106
17,63156
28,147814
42,18673
63,27135
29,64052
40,133286
60,96224
4,54687
37,94298
59,24547
18,784
53,201123
61,141947
15,182447
3,101225
43,121596
15,19030
63,72237
25,60010
26,215682
49,23122
18,132756
45,125311
15,109041
7,182450
18,155384
13,53576
41,11462
38,91552
12,26283
58,109588
58,105461
21,117872
7,1683
57,43162
59,151573
51,129322
51,152642
59,68740
51,159057
35,138823
0,215035
37,106912
21,148024
51,16627
63,37813
4,84117
43,162469
15,21371
63,12741
50,197565
17,33291
35,133361
12,206321
26,50465
44,178120
19,150854
40,84637
4,36873
54,215309
1,176090
51,170906
5,13539
39,79311
7,217952
51,13600
18,25163
55,155080
12,30576
44,123674
21,40080
53,845
14,171403
63,121049
7,129608
63,116693
29,207100
18,206795
35,198620
45,71036
21,167942
40,100256
20,45665
58,16465
9,140785
10,102877
39,43723
8,43429
22,182100
52,168257
63,159562
56,188138
10,20763
49,3983
28,185469
31,95763
46,138303
44,8679
59,206041
15,88591
63,90171
45,65307
1,88837
21,108800
15,132611
12,141361
26,110865
35,136304
4,197274
21,88791
2,191940
12,205594
21,15573
59,28592
63,194906
12,77213
45,51227
7,202186
62,3154
10,167672
5,126023
2,208609
15,24201
27,62505
53,177313
15,41716
54,105688
28,129198
62,105203
18,148901
35,135301
37,127164
18,151422
21,102500
62,198267
15,182702
36,141298
45,187889
52,149792
52,101275
12,67250
37,575
17,93808
52,70620
45,40309
29,210930
8,71131
26,16405
51,171870
35,59465
51,139055
7,88471
35,4722
52,92592
17,181719
42,9313
63,103388
26,132969
48,120899
44,50031
54,57696
27,167143
33,149190
6,109397
53,106163
49,22768
31,45814
54,124273
21,91987
27,122970
59,175594
37,33032
13,104453
24,36197
42,124834
51,164649
40,162202
43,170731
23,57938
28,190037
15,48953
53,103104
63,6349
40,197536
42,22973
49,23012
35,121355
63,186496
52,39844
36,48092
51,182024
18,7302
21,31099
37,94775
2,188579
9,120735
43,47751
3,135319
51,116787
52,194896
31,88288
45,64636
52,59565
20,183190
2,129250
19,28052
12,26974
2,147586
13,109471
8,213846
7,48264
9,4556
8,56857
30,96408
60,166785
19,20681
21,86585
29,69665
14,149029
45,155715
35,184084
33,150579
5,175193
23,163337
11,121230
42,80322
63,82007
17,142305
23,28321
8,94691
52,111009
13,146291
40,203827
60,210605
51,71941
42,170782
5,49250
39,205446
27,79577
35,25729
17,123421
52,204217
53,210189
13,59081
28,140280
44,71468
15,184326
35,88007
8,17979
18,170126
37,216739
8,132244
43,109325
37,167276
18,168406
43,61263
17,41175
10,7487
7,78805
18,52174
35,159801
18,133280
38,92012
2,71273
16,199870
14,31936
35,93010
63,23906
54,179079
53,63083
2,44460
53,142238
37,213365
58,202380
34,106117
10,95858
29,131649
21,95232
35,52481
62,85547
39,195948
4,53861
1,219121
38,100866
12,105331
43,112231
10,81397
17,17634
35,152053
52,189665
56,2440
28,170257
26,43932
42,91611
16,128118
2,45756
29,74794
15,209336
51,156767
49,217955
28,48098
35,49050
35,56520
37,167006
60,2749
21,15011
58,151694
43,19815
45,88681
16,116033
40,164271
48,112146
35,180968
9,52554
21,118399
42,119933
23,131405
34,19060
63,86561
35,203925
39,71485
2,144164
7,110547
17,134804
15,8291
7,24120
55,18990
15,134118
8,70087
15,131585
38,189551
63,197846
1,103947
27,142532
39,20612
2,211384
8,45319
62,43934
18,115048
18,128834
28,218324
28,200390
7,44005
2,133055
31,40105
52,12869
15,121988
40,23542
8,203710
53,135597
63,46371
29,203682
58,139573
42,9968
17,78601
7,63551
1,114050
8,1652
21,175934
7,64509
1,93701
37,150577
2,113100
63,141440
18,120517
38,77123
40,47865
1,184432
21,166307
6,188889
55,200598
45,148509
37,67582
14,105974
51,134469
9,155189
26,15216
44,201545
12,176079
51,147167
6,138707
51,131578
9,10697
17,208767
2,142902
53,88246
35,67386
42,36979
43,58260
2,11605
45,140525
29,2544
7,113029
21,188618
17,160144
38,24121
2,97716
35,205935
29,100193
3,97583
18,117527
35,170254
52,182300
59,52076
42,154469
40,165578
14,166467
63,193590
8,213455
52,118629
8,220590
51,39754
22,193195
26,147579
51,215033
38,76934
2,144921
35,132810
63,152659
54,97061
31,195076
45,67900
56,82951
42,74424
17,84783
0,3773
15,159143
51,61327
12,79895
8,105616
1,110299
6,176692
22,161197
22,43458
38,123235
15,38504
23,54835
59,38124
63,132452
63,36021
8,160641
35,158833
63,139498
35,153422
63,20219
23,49708
15,140521
61,97306
60,155562
7,28287
42,82566
44,32277
52,67708
38,130011
38,24468
12,107371
60,101002
43,105934
52,197608
54,92785
35,63795
35,192035
19,29956
6,59799
56,21934
8,99160
52,34504
33,183306
35,114549
38,109622
6,96048
22,156589
53,92667
37,86977
2,70985
40,157944
7,143483
40,201209
